taxon	method	feature	func	category	score	preserved_ann	new_ann	map_type	UniRef90	description	taxa_rank	taxa_lineage
Bacteroides_thetaiotaomicron	finalized	Cluster_94432	GO:0000272:[BP] polysaccharide catabolic process	BP	0.91	0	1	SU	UniRef90_R9HHE7	SusC/RagA family TonB-linked outer membrane protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__Bacteroides_thetaiotaomicron_dnLKV9
Bacteroides_thetaiotaomicron	finalized	Cluster_94921	GO:0000272:[BP] polysaccharide catabolic process	BP	0.84	0	1	SU	UniRef90_C6IT78	SusC/RagA family TonB-linked outer membrane protein	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_953739	GO:0000272:[BP] polysaccharide catabolic process	BP	0.77	0	1	SU	UniRef90_A0A396E422	Sialate O-acetylesterase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_953748	GO:0000272:[BP] polysaccharide catabolic process	BP	0.96	1	0	SC	UniRef90_A0A0P0FTQ6	Exo-beta-D-glucosaminidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_95812	GO:0000272:[BP] polysaccharide catabolic process	BP	0.94	0	1	SU	UniRef90_A0A0N7I9D8	Exo-beta-D-glucosaminidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_959454	GO:0000272:[BP] polysaccharide catabolic process	BP	0.97	0	1	SC	UniRef90_Q89ZS8	SusC homolog	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__Bacteroides_thetaiotaomicron_(strain_ATCC_29148_/_DSM_2079_/_NCTC_10582_/_E50_/_VPI-5482)
Bacteroides_thetaiotaomicron	finalized	Cluster_96011	GO:0000272:[BP] polysaccharide catabolic process	BP	0.88	0	1	RH	UniRef90_R6T3U3	Beta-galactosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_96943	GO:0000272:[BP] polysaccharide catabolic process	BP	1.0	0	1	SU	UniRef90_A0A3E5HBG9	Arabinan endo-1,5-alpha-L-arabinosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_971452	GO:0000272:[BP] polysaccharide catabolic process	BP	0.92	1	0	SC	UniRef90_A0A174KJB9	Arabinan endo-1,5-alpha-L-arabinosidase A	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_97555	GO:0000272:[BP] polysaccharide catabolic process	BP	0.51	1	0	SC	UniRef90_Q8A1G2	Starch-binding protein SusD	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__Bacteroides_thetaiotaomicron_(strain_ATCC_29148_/_DSM_2079_/_NCTC_10582_/_E50_/_VPI-5482)
Bacteroides_thetaiotaomicron	finalized	Cluster_98183	GO:0000272:[BP] polysaccharide catabolic process	BP	0.96	0	1	SU	UniRef90_A0A0N7I9T7	Alpha-L-fucosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_98889	GO:0000272:[BP] polysaccharide catabolic process	BP	0.8	0	1	SU	UniRef90_A0A1H7PF80	F5/8 type C domain-containing protein	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_989042	GO:0000272:[BP] polysaccharide catabolic process	BP	0.89	0	1	SU	UniRef90_A0A0P0FQR3	9-O-acetylesterase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_99050	GO:0000272:[BP] polysaccharide catabolic process	BP	0.95	0	1	SU	UniRef90_A0A3E5HEH6	Beta-xylosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_996322	GO:0000272:[BP] polysaccharide catabolic process	BP	0.92	0	1	RH	UniRef90_R6UWE2	TonB-dependent receptor	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_thetaiotaomicron	finalized	Cluster_99950	GO:0000272:[BP] polysaccharide catabolic process	BP	0.87	0	1	SU	UniRef90_A0A0N7IAN2	Uncharacterized protein	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron
Bacteroides_uniformis	finalized	Cluster_110371	GO:0000272:[BP] polysaccharide catabolic process	BP	0.94	1	0	SC	UniRef90_A0A174QJQ8	Beta-mannosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_1305700	GO:0000272:[BP] polysaccharide catabolic process	BP	0.99	0	1	SU	UniRef90_R9I0D2	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__Bacteroides_uniformis_dnLKV2
Bacteroides_uniformis	finalized	Cluster_142819	GO:0000272:[BP] polysaccharide catabolic process	BP	0.94	0	1	SU	UniRef90_A0A174EAT3	Glycoside hydrolase 97	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_1429687	GO:0000272:[BP] polysaccharide catabolic process	BP	0.94	0	1	SU	UniRef90_A7V0X4	TonB-linked outer membrane protein, SusC/RagA family	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__Bacteroides_uniformis_(strain_ATCC_8492_/_DSM_6597_/_CIP_103695_/_JCM_5828_/_NCTC_13054_/_VPI_0061)
Bacteroides_uniformis	finalized	Cluster_1432103	GO:0000272:[BP] polysaccharide catabolic process	BP	0.75	1	0	SC	UniRef90_A0A139K0U6	1,4-beta-xylanase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_153780	GO:0000272:[BP] polysaccharide catabolic process	BP	0.97	0	1	SU	UniRef90_A0A396CNB5	DUF4982 domain-containing protein	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_1539884	GO:0000272:[BP] polysaccharide catabolic process	BP	0.96	1	0	SC	UniRef90_I9U0V5	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__Bacteroides_uniformis_CL03T12C37
Bacteroides_uniformis	finalized	Cluster_1539888	GO:0000272:[BP] polysaccharide catabolic process	BP	0.9	1	0	SC	UniRef90_A0A1Y3VFR8	Beta-xylanase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_1539889	GO:0000272:[BP] polysaccharide catabolic process	BP	0.96	0	1	SU	UniRef90_I8ZJM2	Xylosidase/arabinosidase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__Bacteroides_uniformis_CL03T12C37
Bacteroides_uniformis	finalized	Cluster_1633553	GO:0000272:[BP] polysaccharide catabolic process	BP	0.76	0	1	SU	UniRef90_A7VA73	Glycosyl hydrolase, family 43	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__Bacteroides_uniformis_(strain_ATCC_8492_/_DSM_6597_/_CIP_103695_/_JCM_5828_/_NCTC_13054_/_VPI_0061)
Bacteroides_uniformis	finalized	Cluster_223002	GO:0000272:[BP] polysaccharide catabolic process	BP	0.91	0	1	SU	UniRef90_A0A396CP24	RagB/SusD family nutrient uptake outer membrane protein	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_3155	GO:0000272:[BP] polysaccharide catabolic process	BP	0.92	1	0	SC	UniRef90_A0A174FVH6	4-alpha-glucanotransferase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_31707	GO:0000272:[BP] polysaccharide catabolic process	BP	0.83	1	0	SC	UniRef90_A0A174FVH6	4-alpha-glucanotransferase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_318457	GO:0000272:[BP] polysaccharide catabolic process	BP	0.91	0	1	SU	UniRef90_A0A174HUE0	Beta-glucosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_824498	GO:0000272:[BP] polysaccharide catabolic process	BP	0.63	1	0	SC	UniRef90_A0A1Q6I027	4-alpha-glucanotransferase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_uniformis	finalized	Cluster_863322	GO:0000272:[BP] polysaccharide catabolic process	BP	0.33	1	0	SC	UniRef90_A0A174CZ50	Endo-1,4-beta-xylanase Z	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis
Bacteroides_vulgatus	finalized	Cluster_1046486	GO:0000272:[BP] polysaccharide catabolic process	BP	0.02	1	0	SC	UniRef90_A0A174LYE1	Pectinesterase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus
Bacteroides_vulgatus	finalized	Cluster_1107345	GO:0000272:[BP] polysaccharide catabolic process	BP	0.11	1	0	SC	UniRef90_A6KY08	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus|t__Bacteroides_vulgatus_(strain_ATCC_8482_/_DSM_1447_/_JCM_5826_/_NBRC_14291_/_NCTC_11154)
Bacteroides_vulgatus	finalized	Cluster_137066	GO:0000272:[BP] polysaccharide catabolic process	BP	0.7633333333333334	0	1	SU	UniRef90_D4V5A7	GDSL-like protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus|t__Bacteroides_vulgatus_PC510
Bacteroides_vulgatus	finalized	Cluster_1469313	GO:0000272:[BP] polysaccharide catabolic process	BP	0.8133333333333335	0	1	SC	UniRef90_A0A174SUM8	Pectinesterase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus
Bacteroides_vulgatus	finalized	Cluster_1727	GO:0000272:[BP] polysaccharide catabolic process	BP	0.6933333333333335	1	0	SC	UniRef90_A0A0P0M0G9	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus
Bacteroides_vulgatus	finalized	Cluster_21117	GO:0000272:[BP] polysaccharide catabolic process	BP	0.6933333333333335	1	0	SC	UniRef90_A0A0P0LGD0	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus
Bacteroides_vulgatus	finalized	Cluster_347331	GO:0000272:[BP] polysaccharide catabolic process	BP	0.45	1	0	SC	UniRef90_A0A1H7QIS6	Glycosyhydrolase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus
Bacteroides_vulgatus	finalized	Cluster_49352	GO:0000272:[BP] polysaccharide catabolic process	BP	0.37	1	0	SC	UniRef90_A0A173X1S7	4-alpha-glucanotransferase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus
Bacteroides_vulgatus	finalized	Cluster_816711	GO:0000272:[BP] polysaccharide catabolic process	BP	0.83	0	1	SU	UniRef90_A0A174BPA4	Alpha-amylase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus
Bacteroides_vulgatus	finalized	Cluster_961030	GO:0000272:[BP] polysaccharide catabolic process	BP	0.93	1	0	SC	UniRef90_A0A174VCF6	Arabinan endo-1,5-alpha-L-arabinosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus
Bacteroides_vulgatus	finalized	Cluster_96482	GO:0000272:[BP] polysaccharide catabolic process	BP	0.93	1	0	SC	UniRef90_A0A380ZKG4	Beta-glycosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus
Bacteroides_xylanisolvens	finalized	Cluster_1193234	GO:0000272:[BP] polysaccharide catabolic process	BP	0.95	0	1	SU	UniRef90_A0A1I5EE15	Glycosyl hydrolases family 43	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens
Bacteroides_xylanisolvens	finalized	Cluster_1213294	GO:0000272:[BP] polysaccharide catabolic process	BP	0.65	1	0	SC	UniRef90_A0A1Y4VMA1	Polysaccharide deacetylase family protein	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens
Bacteroides_xylanisolvens	finalized	Cluster_123249	GO:0000272:[BP] polysaccharide catabolic process	BP	0.66	1	0	SC	UniRef90_A0A174INQ0	DUF3473 domain-containing protein	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens
Bacteroides_xylanisolvens	finalized	Cluster_125514	GO:0000272:[BP] polysaccharide catabolic process	BP	0.7	1	0	SC	UniRef90_A0A1H4EI39	Glucuronoarabinoxylan endo-1,4-beta-xylanase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens
Bacteroides_xylanisolvens	finalized	Cluster_1662119	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	1	0	SC	UniRef90_A0A173XRS4	Endo-1,4-beta-xylanase D	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens
Bacteroides_xylanisolvens	finalized	Cluster_30880	GO:0000272:[BP] polysaccharide catabolic process	BP	0.71	1	0	SC	UniRef90_A0A173ZQJ7	Beta-mannosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens
Bacteroides_xylanisolvens	finalized	Cluster_317450	GO:0000272:[BP] polysaccharide catabolic process	BP	0.69	1	0	SC	UniRef90_I9URT9	Xylan alpha-1,2-glucuronidase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__Bacteroides_xylanisolvens_CL03T12C04
Bacteroides_xylanisolvens	finalized	Cluster_645506	GO:0000272:[BP] polysaccharide catabolic process	BP	0.35	1	0	SC	UniRef90_D6D0K1	Beta-1,4-xylanase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__Bacteroides_xylanisolvens_XB1A
Bacteroides_xylanisolvens	finalized	Cluster_75978	GO:0000272:[BP] polysaccharide catabolic process	BP	0.91	1	0	SC	UniRef90_A0A1Y4VHH9	Arabinan endo-1,5-alpha-L-arabinosidase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens
Bacteroides_xylanisolvens	finalized	Cluster_889820	GO:0000272:[BP] polysaccharide catabolic process	BP	0.83	1	0	SC	UniRef90_A0A1Y4VQ98	Beta-xylanase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens
Barnesiella_intestinihominis	finalized	Cluster_1094446	GO:0000272:[BP] polysaccharide catabolic process	BP	0.45	1	0	SC	UniRef90_K0X4V5	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis|t__Barnesiella_intestinihominis_YIT_11860
Barnesiella_intestinihominis	finalized	Cluster_1628622	GO:0000272:[BP] polysaccharide catabolic process	BP	0.45	1	0	SC	UniRef90_K0X0Y0	Por secretion system C-terminal sorting domain-containing protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis|t__Barnesiella_intestinihominis_YIT_11860
Bifidobacterium_adolescentis	finalized	Cluster_1083574	GO:0000272:[BP] polysaccharide catabolic process	BP	0.73	1	0	SC	UniRef90_A1A3M5	Endo-1,4-beta-xylanase	Terminal	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__Bifidobacterium_adolescentis_(strain_ATCC_15703_/_DSM_20083_/_NCTC_11814_/_E194a)
Bifidobacterium_adolescentis	finalized	Cluster_163468	GO:0000272:[BP] polysaccharide catabolic process	BP	0.5	1	0	SC	UniRef90_A7A410	Glycogen debranching enzyme GlgX	Terminal	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__Bifidobacterium_adolescentis_L2-32
Bifidobacterium_adolescentis	finalized	Cluster_387525	GO:0000272:[BP] polysaccharide catabolic process	BP	0.68	1	0	SC	UniRef90_A1A048	Reducing end xylose-releasing exo-oligoxylanase	Terminal	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__Bifidobacterium_adolescentis_(strain_ATCC_15703_/_DSM_20083_/_NCTC_11814_/_E194a)
Bifidobacterium_adolescentis	finalized	Cluster_450409	GO:0000272:[BP] polysaccharide catabolic process	BP	0.56	1	0	SC	UniRef90_A0A087DLD6	Endo-1,4-beta-xylanase	Terminal	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__Bifidobacterium_stercoris_JCM_15918
Bifidobacterium_adolescentis	finalized	Cluster_684207	GO:0000272:[BP] polysaccharide catabolic process	BP	0.15	1	0	SC	UniRef90_A0A076JH20	Acetyl esterase	Species	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis
Bifidobacterium_adolescentis	finalized	Cluster_776776	GO:0000272:[BP] polysaccharide catabolic process	BP	0.51	1	0	SC	UniRef90_A0A076JJU4	Beta-glucosidase	Species	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis
Bifidobacterium_bifidum	finalized	Cluster_1436523	GO:0000272:[BP] polysaccharide catabolic process	BP	0.59	1	0	SC	UniRef90_A0A0M5KXI8	Glycogen debranching protein	Species	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum
Bifidobacterium_bifidum	finalized	Cluster_575359	GO:0000272:[BP] polysaccharide catabolic process	BP	0.59	1	0	SC	UniRef90_A0A0H2P6C2	Glycogen debranching enzyme GlgX	Species	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum
Bifidobacterium_dentium	finalized	Cluster_1601381	GO:0000272:[BP] polysaccharide catabolic process	BP	0.66	1	0	SC	UniRef90_D2Q8G2	GlgX2 Glycogen operon protein glgX	Terminal	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium|t__Bifidobacterium_dentium_(strain_ATCC_27534_/_DSM_20436_/_JCM_1195_/_Bd1)
Bifidobacterium_dentium	finalized	Cluster_531144	GO:0000272:[BP] polysaccharide catabolic process	BP	0.49	1	0	SC	UniRef90_D2Q6W6	Endo-1,4-beta-xylanase	Terminal	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium|t__Bifidobacterium_dentium_(strain_ATCC_27534_/_DSM_20436_/_JCM_1195_/_Bd1)
Bifidobacterium_dentium	finalized	Cluster_837901	GO:0000272:[BP] polysaccharide catabolic process	BP	0.65	1	0	SC	UniRef90_E0Q968	Beta-glucosidase	Terminal	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium|t__Bifidobacterium_dentium_ATCC_27679
Bifidobacterium_longum_subsp_longum	finalized	Cluster_1034136	GO:0000272:[BP] polysaccharide catabolic process	BP	0.75	0	1	SU	UniRef90_A0A1D7UMT4	Helix-turn-helix domain protein	Species	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum|s__Bifidobacterium_longum_subsp._longum
Bifidobacterium_longum_subsp_longum	finalized	Cluster_105797	GO:0000272:[BP] polysaccharide catabolic process	BP	0.75	0	1	SC	UniRef90_A0A087B1S9	Thioredoxin	Species	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum|s__Bifidobacterium_longum_subsp._longum
Bifidobacterium_longum_subsp_longum	finalized	Cluster_1082987	GO:0000272:[BP] polysaccharide catabolic process	BP	0.75	0	1	SC	UniRef90_A0A0A6VPX5	CRISPR-associated protein Cas1	Species	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum|s__Bifidobacterium_longum_subsp._longum
Bifidobacterium_longum_subsp_longum	finalized	Cluster_1145972	GO:0000272:[BP] polysaccharide catabolic process	BP	0.75	0	1	SU	UniRef90_D6DAU7	FOG: FHA domain	Terminal	k__Bacteria|p__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum_subsp._longum|t__Bifidobacterium_longum_subsp._longum_F8
